C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,peroxide
0,0,223.105587264,2,32,8,203,40,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
0,0,222.146723804,3,37,10,200,40,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0
0,0,282.069930028,1,33,8,221,40,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0
0,0,237.121237328,2,35,9,163,40,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
0,0,225.08485182,2,30,7,172,40,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0
0,0,196.094688232,3,29,7,213,40,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
0,0,220.094688232,2,31,9,116,4,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,218.115423676,2,33,10,202,40,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,204.13615912,2,34,10,199,40,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,0,239.100501884,2,33,8,136,40,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0
0,0,239.100501884,2,33,8,168,40,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0
0,0,265.116151948,1,37,10,59,39,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,122.021523292,1,14,3,21,19,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,196.021917216,3,21,5,369,40,0,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,293.997159012,2,26,7,85,13,2,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
0,0,191.0066015,1,18,5,12,8,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,0,309.992073632,2,27,7,160,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0
0,0,328.002638316,3,30,7,279,21,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0
0,0,231.00151612,1,21,7,18,9,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0
0,0,233.017166184,2,23,7,42,12,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,217.022251564,1,22,7,18,11,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0,234.99643074,1,21,6,9,4,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0,282.03354452,2,29,7,105,40,2,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,250.04371528,1,27,7,28,13,2,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,234.073952788,3,30,9,220,40,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
0,0,192.063388104,3,25,7,89,19,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,293.997159012,2,26,7,83,14,2,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,221.017166184,3,22,6,55,8,1,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0
0,0,221.017166184,2,22,6,65,2,1,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,297.992073632,2,26,6,108,34,2,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,224.016831836,4,23,6,141,19,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,207.00151612,2,19,5,23,5,1,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,234.99643074,2,21,6,38,12,1,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,0,341.981902872,2,29,7,212,40,2,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
0,0,309.992073632,1,27,7,57,29,2,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,0,249.012080804,2,24,7,79,22,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
0,0,299.012474728,4,29,7,378,11,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
0,0,281.997159012,2,25,6,138,31,2,11,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0
0,0,328.002638316,3,30,7,273,34,2,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0
0,0,237.012080804,2,23,6,97,21,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1,0,249.012080804,2,24,7,40,4,1,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,293.997159012,1,26,7,30,14,2,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,222.001181772,3,21,6,67,19,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,0,252.011746456,4,25,7,254,5,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,0,296.996824664,3,27,7,297,25,1,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,0,204.027002596,2,22,7,95,29,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1,0,309.992073632,2,27,7,94,37,2,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,0,269.001910044,3,25,6,137,40,1,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,220.021917216,3,23,7,166,7,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,0,299.012474728,4,29,7,377,8,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
0,0,208.021917216,3,22,6,169,24,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
0,0,284.996824664,3,26,6,282,40,1,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
0,0,238.0324819,4,26,7,406,15,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0
1,0,220.021917216,3,23,7,52,11,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,220.021917216,3,23,7,51,3,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0,204.027002596,2,22,7,48,4,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,265.006995424,2,25,7,118,36,1,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0,221.017166184,2,22,6,79,17,1,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,281.997159012,1,25,6,28,9,2,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,328.002638316,3,30,7,252,21,2,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
0,0,328.002638316,2,30,7,212,40,2,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
0,0,148.037173356,2,18,5,18,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,192.027002596,3,21,6,133,17,0,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,204.027002596,2,22,7,91,28,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,0,222.03756728,4,25,7,209,13,0,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,238.0324819,4,26,7,233,6,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,267.022645488,3,27,7,338,39,1,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
0,0,249.012080804,1,24,7,33,12,1,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,220.021917216,3,23,7,64,1,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,172.037173356,2,20,7,22,8,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,263.064116376,1,31,9,72,40,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,206.006267152,2,20,6,18,2,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,309.992073632,2,27,7,126,24,2,12,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
0,0,236.016831836,3,24,7,195,27,0,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,252.011746456,4,25,7,148,40,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1
0,0,315.007389348,4,30,7,450,7,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
0,0,237.012080804,2,23,6,64,1,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,0,255.022645488,3,26,6,203,19,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,283.017560108,3,28,7,223,35,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,254.02739652,4,27,7,388,40,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,176.032087976,2,20,6,26,15,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,208.021917216,3,22,6,52,12,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,328.002638316,2,30,7,131,36,2,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,0,238.0324819,4,26,7,312,18,0,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,222.001181772,3,21,6,37,4,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,266.98625998,2,23,6,31,7,1,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,312.007723696,4,29,7,141,3,2,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1
0,0,328.002638316,4,30,7,291,2,2,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,1
0,0,252.011746456,4,25,7,221,5,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1
0,0,299.012474728,4,29,7,307,28,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,299.012474728,4,29,7,191,40,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1
0,0,262.99134536,1,23,7,16,9,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1
0,0,357.976817492,2,30,7,212,30,2,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,359.992467556,4,32,7,427,14,2,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1
0,0,283.017560108,4,28,7,224,22,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1
0,0,299.012474728,4,29,7,328,17,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,359.992467556,3,32,7,258,3,2,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,265.006995424,2,25,7,30,2,1,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,0,265.006995424,3,25,7,55,16,1,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,237.012080804,3,23,6,62,11,1,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0
0,0,312.007723696,3,29,7,119,2,2,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0
0,0,237.012080804,2,23,6,60,9,1,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,313.986988252,2,27,6,102,26,2,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,240.011746456,4,24,6,177,11,0,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,176.032087976,2,20,6,38,8,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,265.006995424,2,25,7,88,2,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
0,0,315.007389348,4,30,7,219,2,1,13,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
0,0,253.006995424,2,24,6,42,5,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
0,0,281.001910044,2,26,7,176,36,1,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
0,0,283.017560108,3,28,7,256,9,1,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
0,0,359.992467556,3,32,7,267,31,2,15,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
1,0,233.017166184,1,23,7,9,6,1,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,236.016831836,3,24,7,138,4,0,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,0,220.021917216,2,23,7,112,28,0,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,0,252.011746456,4,25,7,262,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0
0,0,269.001910044,2,25,6,60,2,1,11,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,176.032087976,2,20,6,19,3,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,208.021917216,3,22,6,25,10,0,8,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,299.012474728,3,29,7,316,10,1,12,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1,0,281.001910044,3,26,7,75,8,1,11,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,0,269.001910044,2,25,6,60,10,1,11,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,249.012080804,2,24,7,15,1,1,9,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,204.027002596,2,22,7,17,9,0,7,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,249.996096392,2,23,7,39,1,0,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1
0,0,328.002638316,2,30,7,125,40,2,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1
0,0,192.027002596,2,21,6,27,7,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,222.03756728,3,25,7,84,4,0,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1
0,0,343.997552936,2,31,7,95,15,2,14,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,0,315.007389348,3,30,7,167,6,1,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,328.002638316,3,30,7,150,8,2,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,1
0,0,359.992467556,4,32,7,156,3,2,15,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,1
0,0,299.012474728,4,29,7,213,2,1,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1
0,0,282.9811746,2,24,6,21,4,1,12,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,281.001910044,3,26,7,36,2,1,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1
0,0,312.991739284,3,28,7,44,5,1,13,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
0,0,328.002638316,3,30,7,237,37,2,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,1
0,0,300.991739284,4,27,6,93,12,1,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1
0,0,315.007389348,5,30,7,355,2,1,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,1
0,0,284.996824664,3,26,6,38,5,1,12,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1
0,0,283.017560108,4,28,7,116,5,1,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1
0,0,327.966252808,1,26,6,13,4,2,14,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,0,315.007389348,4,30,7,334,2,1,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,224.016831836,3,23,6,73,7,0,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,324.044109204,1,34,9,34,33,2,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,281.997159012,1,25,6,33,23,2,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,309.992073632,1,27,7,97,40,2,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
0,0,341.981902872,1,29,7,118,40,2,14,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1,0,293.997159012,1,26,7,44,34,2,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,0,297.992073632,2,26,6,118,20,2,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
0,0,293.997159012,0,26,7,29,29,2,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,0,281.997159012,0,25,6,8,8,2,11,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,357.976817492,1,30,7,129,40,2,15,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,359.992467556,3,32,7,248,40,2,15,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1
0,0,283.017560108,2,28,7,159,40,1,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,297.992073632,2,26,6,39,9,2,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1
0,0,269.001910044,3,25,6,97,7,1,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1
0,0,359.992467556,4,32,7,225,3,2,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,1
0,0,328.002638316,3,30,7,95,1,2,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1
0,0,341.981902872,1,29,7,87,17,2,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,233.053551692,1,27,8,48,34,1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,251.027730868,3,26,7,175,27,1,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0
0,0,220.021917216,3,23,7,130,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0
0,0,220.021917216,3,23,7,148,5,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0
0,0,144.042258736,1,18,6,12,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,172.037173356,1,20,7,21,11,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0,190.04773804,2,23,7,105,19,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,206.04265266,3,24,7,109,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1
0,0,249.012080804,1,24,7,46,15,1,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
0,0,188.032087976,1,21,7,30,21,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,267.022645488,2,27,7,198,17,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,267.022645488,3,27,7,156,9,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1
0,0,267.022645488,3,27,7,186,16,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1
0,0,254.02739652,4,27,7,361,6,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1
0,0,283.017560108,3,28,7,288,17,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,267.022645488,2,27,7,167,38,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,236.016831836,3,24,7,177,15,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1
0,0,328.002638316,3,30,7,215,2,2,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,1
0,0,283.017560108,3,28,7,235,21,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,267.022645488,2,27,7,166,40,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,160.073558864,2,23,7,59,37,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,188.104858992,2,29,9,62,40,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,207.074287136,2,27,7,46,37,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,368.033938444,2,37,10,218,26,2,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
0,0,308.049194584,1,33,9,51,11,2,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,0,324.044109204,1,34,9,94,40,2,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,308.049194584,1,33,9,44,25,2,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,247.069201756,1,30,9,12,5,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,251.064116376,2,30,8,31,1,1,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,338.059759268,1,37,10,87,40,2,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,324.044109204,1,34,9,35,9,2,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,294.069930028,1,34,9,22,4,2,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,294.069930028,1,34,9,49,38,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
0,0,306.069930028,1,35,10,43,22,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
0,0,298.02845914,2,30,7,39,1,2,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,266.0386299,1,28,7,9,1,2,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,252.059365344,1,29,7,32,28,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,280.054279964,1,31,8,51,30,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,279.059030996,2,32,9,59,2,1,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,356.033938444,2,36,9,161,40,2,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
0,0,322.064844648,1,36,10,52,27,2,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,237.048466312,2,27,7,83,40,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
0,0,312.044109204,2,33,8,124,12,2,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
