C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,pSat_Pa,peroxide
0,0,267.059030996,2,31,8,214,40,1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-2.5235921993210346,0
0,0,230.079038168,1,30,10,166,40,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.833000362958433,0
0,0,263.064116376,1,31,9,195,40,1,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-4.989106013472867,0
0,0,263.064116376,1,31,9,163,40,1,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-4.243565403980948,0
0,0,204.063388104,2,26,8,223,40,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-3.440082754619716,0
0,0,246.073952788,2,31,10,393,40,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-5.827096371448424,0
0,0,222.073952788,3,29,8,506,40,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-6.5866142524467675,0
0,0,224.089602852,4,31,8,770,40,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,-7.115733945575487,0
0,0,267.059030996,2,31,8,414,40,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-5.555273651549512,0
0,0,263.064116376,1,31,9,217,40,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-4.050232491085758,0
0,0,279.059030996,2,32,9,545,40,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-6.179295367859111,0
0,0,263.064116376,1,31,9,184,40,1,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-3.7366368771689755,0
0,0,291.059030996,1,33,10,258,40,1,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-3.656043353436521,0
0,0,386.044503128,2,40,10,495,40,2,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-6.192764504334474,0
0,0,309.06959568,2,36,10,307,14,1,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.954789439781602,0
0,0,354.054673888,1,38,10,280,40,2,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.667145485347445,0
0,0,267.059030996,3,31,8,444,40,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-6.016293369514698,0
0,0,328.039023824,2,34,8,443,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-3.4954492237995294,0
0,0,356.033938444,2,36,9,544,40,2,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-3.6387251804942173,0
0,0,324.044109204,1,34,9,282,40,2,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-3.6989494518361994,0
0,0,296.049194584,1,32,8,172,40,2,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-3.4832341410252536,0
0,0,324.044109204,1,34,9,247,40,2,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,-3.4590647203923073,0
0,0,314.059759268,2,35,8,444,40,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,-4.766774632483703,0
0,0,206.079038168,2,28,8,193,40,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-3.8704743137523008,0
0,0,252.084517472,3,33,9,461,40,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,-7.222080961629602,0
0,0,299.048860236,3,33,8,431,37,1,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-4.65058262696589,0
0,0,160.073558864,1,23,7,32,19,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.9075110314681327,0
0,0,204.063388104,2,26,8,121,40,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-3.785098675292279,0
0,0,220.058302724,2,27,8,124,40,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-3.561515841079861,0
0,0,234.073952788,3,30,9,358,16,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-5.322345297584013,0
0,0,295.053945616,2,33,9,305,40,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-2.9576557213433348,0
0,0,206.079038168,2,28,8,235,40,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-3.809789938128272,0
0,0,295.053945616,2,33,9,350,40,1,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.41636178366639,0
0,0,248.089602852,2,33,10,225,7,0,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-6.3908706083659705,0
0,0,216.099773612,1,31,10,125,40,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-3.8432540887952977,0
0,0,248.089602852,2,33,10,219,10,0,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-6.453779008735122,0
0,0,281.07468106,2,34,9,200,7,1,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.830732344759493,0
0,0,208.094688232,3,30,8,443,40,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-5.0172134810774605,0
0,0,279.059030996,2,32,9,364,40,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.110636814153075,0
0,0,386.044503128,2,40,10,606,40,2,14,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-3.7439470720550263,0
0,0,386.044503128,2,40,10,535,40,2,14,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.669756586702741,0
0,0,277.07976644,1,34,10,289,40,1,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-3.6928094234326316,0
0,0,282.069930028,1,33,8,163,40,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-2.4694601953838293,0
0,0,264.084517472,3,34,10,780,40,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-9.314229408189021,0
0,0,325.0645103,2,37,10,495,40,1,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-6.08410503955504,0
0,0,281.07468106,2,34,9,436,40,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-4.905878516054972,0
0,0,220.094688232,2,31,9,204,40,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-4.578121450620698,0
0,0,192.099773612,2,29,8,110,40,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.595233125418482,0
0,0,253.07976644,2,32,8,312,40,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-3.844144422922865,0
0,0,220.094688232,2,31,9,256,40,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-5.677766905261156,0
0,0,174.089208928,1,26,8,58,36,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.6720999857667442,0
1,0,172.073558864,1,24,8,48,30,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-2.034758091659577,0
0,0,271.017560108,3,27,6,703,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,-5.073487373643988,1
0,0,299.012474728,4,29,7,193,7,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,-7.348928022291412,1
0,0,312.007723696,3,29,7,259,22,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,-5.02994947926031,0
0,0,313.986988252,2,27,6,215,6,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,-4.9046611568010245,1
0,0,312.991739284,2,28,7,360,39,1,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,-2.7842777534327383,1
0,0,223.032816248,2,24,6,227,33,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-3.216858463559149,0
0,0,269.038295552,3,29,7,768,27,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,-7.331843424313752,0
0,0,194.04265266,3,23,6,360,11,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-5.271550755932373,0
0,0,178.04773804,3,22,6,134,17,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-3.7969726968073814,0
0,0,192.063388104,3,25,7,212,40,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,-4.058320810543979,0
0,0,356.033938444,2,36,9,342,37,2,13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-5.223361379984318,0
0,0,218.079038168,2,29,9,307,40,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-5.396692027733781,0
0,0,222.073952788,3,29,8,466,40,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-6.240970685407232,0
0,0,328.039023824,2,34,8,340,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-3.6857865193646004,0
0,0,299.012474728,4,29,7,156,1,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,-9.75733924655606,1
0,0,238.0324819,4,26,7,210,6,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,-5.60244163976953,1
0,0,222.03756728,3,25,7,185,11,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-6.407792867488669,1
0,0,209.017166184,3,21,5,106,3,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,-4.493496127068236,0
0,0,225.012080804,3,22,5,102,9,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,-2.4141463362169895,0
0,0,296.012809076,3,28,7,153,8,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,2,0,-3.997539702955871,0
0,0,312.007723696,4,29,7,267,15,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,0,2,0,-5.933426381215566,0
0,0,328.002638316,3,30,7,234,3,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,1,0,-4.649912946679603,0
0,0,209.017166184,2,21,5,139,17,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-3.332696902689621,0
0,0,312.007723696,3,29,7,390,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,1,0,-6.224804208065052,0
0,0,267.022645488,3,27,7,441,2,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,-5.221150967126075,0
0,0,283.017560108,4,28,7,525,6,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,1,0,-3.094761758230531,0
0,0,242.02739652,4,26,6,729,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,-7.333075274174907,0
0,0,164.032087976,3,19,5,119,15,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-3.9006743411623086,0
0,0,220.021917216,3,23,7,377,30,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,-6.931552278251313,0
0,0,311.085245744,3,38,10,790,28,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,-6.373601170050492,0
0,0,206.079038168,3,28,8,280,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,-4.5442298676472,0
0,0,283.017560108,3,28,7,401,6,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,-3.351133836209747,0
0,0,222.073952788,3,29,8,439,38,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,-3.239132497059615,0
0,0,206.04265266,3,24,7,464,23,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-6.5113917573912605,0
0,0,236.016831836,3,24,7,278,40,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,-5.687756259992117,0
0,0,236.016831836,2,24,7,186,31,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,-3.69914656572805,1
0,0,311.085245744,3,38,10,479,1,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-9.901933293133126,0
0,0,250.105252916,3,35,10,603,40,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-7.08990093099295,0
0,0,282.095082156,4,37,10,682,1,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-11.715029925435891,0
0,0,314.02337376,3,31,7,536,40,2,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,-6.089520888782235,0
0,0,314.02337376,2,31,7,430,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-3.6317988013888467,0
0,0,239.027730868,2,25,6,272,40,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,-3.372565165713697,0
0,0,282.095082156,4,37,10,948,12,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,-10.567472160580767,0
0,0,315.007389348,3,30,7,519,40,1,13,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,-4.995818164659072,0
0,0,238.0324819,4,26,7,354,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,-5.382608514763916,0
0,0,283.017560108,4,28,7,670,16,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,0,-8.388990152457442,0
0,0,283.017560108,4,28,7,690,4,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,1,0,-7.976760083630706,0
0,0,299.012474728,4,29,7,537,15,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,1,0,-7.44901505338082,0
0,0,206.04265266,3,24,7,156,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,-6.817209876580741,0
0,0,222.03756728,4,25,7,297,15,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,-8.356277260539333,0
0,0,251.027730868,2,26,7,280,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,-3.7786716957569517,0
0,0,283.017560108,3,28,7,305,24,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,-6.017846572195613,0
0,0,299.012474728,3,29,7,316,40,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,-5.611049709010881,0
0,0,192.027002596,2,21,6,160,35,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,-2.811354948611011,0
0,0,267.022645488,2,27,7,490,40,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-4.261846292153337,0
0,0,298.02845914,2,30,7,602,40,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,-4.091207019524163,0
1,0,237.048466312,2,27,7,257,40,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-3.6321778932716886,0
0,0,207.037901628,1,23,6,66,35,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1.2494534344239447,0
0,0,235.032816248,1,25,7,109,40,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-1.5567946609389884,0
0,0,314.02337376,2,31,7,315,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-2.6648771608462574,0
0,0,314.02337376,2,31,7,206,31,2,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-3.8385361221173104,0
0,0,300.044109204,2,32,7,403,40,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,-4.25029127382558,0
0,0,271.053945616,3,31,7,510,40,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,-5.42194942058099,0
0,0,267.022645488,2,27,7,174,36,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-3.189293202416553,1
0,0,315.007389348,3,30,7,680,40,1,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,0,0,-5.189096025418399,0
0,0,370.049588508,2,39,10,661,40,2,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,2,0,0,-5.184270715318592,0
0,0,267.059030996,2,31,8,309,40,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-3.018803541892802,0
0,0,253.043380932,2,28,7,305,40,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-3.778331650344623,0
0,0,310.02845914,1,31,8,498,40,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,-3.8378253998086005,0
0,0,281.038295552,2,30,8,284,6,1,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,-4.248628624402317,0
0,0,312.007723696,1,29,7,243,40,2,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-2.6894323539193663,0
0,0,263.064116376,1,31,9,231,40,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-3.9209453583883986,0
0,0,267.059030996,2,31,8,339,40,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-4.311324201254522,0
0,0,283.017560108,4,28,7,825,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,-7.001757775993957,0
0,0,359.992467556,2,32,7,495,40,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,-3.8959491366477916,0
0,0,340.075409332,2,39,10,201,40,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,-4.911551129853162,0
0,0,261.08485182,1,33,10,49,32,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-3.0143631133896878,0
0,0,312.007723696,1,29,7,122,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,-2.5106894115891443,0
0,0,267.059030996,2,31,8,465,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,-5.289299036553485,0
0,0,316.002638316,2,29,6,541,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,-4.22407935229581,1
0,0,206.04265266,2,24,7,171,36,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-4.40093789033785,0
0,0,281.07468106,2,34,9,304,40,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-3.8767785037841995,0
0,0,283.017560108,2,28,7,315,40,1,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-3.001913649004791,0
0,0,311.048860236,2,34,9,383,39,1,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-6.0386956428911445,0
0,0,238.068867408,3,30,8,471,40,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,-6.473841536615587,0
0,0,196.058302724,3,25,6,350,40,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,-4.206435037727274,0
1,0,176.068473484,2,24,7,144,28,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.0118818549439874,0
0,0,283.017560108,3,28,7,191,4,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,-7.799954937470479,1
0,0,238.0324819,3,26,7,263,22,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,-5.366727286669074,1
0,0,238.068867408,3,30,8,551,40,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,-4.830477413372493,0
0,0,220.058302724,2,27,8,285,40,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-4.464766382785557,0
0,0,269.038295552,2,29,7,251,40,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.0860651986169367,0
0,0,314.02337376,2,31,7,631,40,2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,-3.9014106803281097,0
0,0,196.058302724,3,25,6,292,40,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,-4.7437810941152,0
0,0,293.07468106,2,35,10,107,27,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-4.694982793885436,0
0,0,264.084517472,3,34,10,258,40,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,-5.479968918048901,0
0,0,264.084517472,3,34,10,349,40,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,-7.181502772293694,0
0,0,267.059030996,2,31,8,487,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,-5.956170052029756,0
0,0,196.021917216,3,21,5,244,40,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,-4.620409116708779,0
0,0,237.012080804,3,23,6,133,5,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,-5.657440279436793,0
0,0,299.012474728,5,29,7,251,17,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,0,-8.037677880910973,1
0,0,299.012474728,5,29,7,467,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,0,-10.296983028728915,1
0,0,359.992467556,3,32,7,267,20,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,-4.637712505784157,1
0,0,296.996824664,2,27,7,64,6,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,-4.2085348013075246,1
0,0,253.006995424,3,24,6,183,23,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,-5.709744562615285,0
0,0,269.001910044,2,25,6,229,40,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,-2.8203547938667883,0
0,0,221.017166184,2,22,6,62,25,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,-2.9321621289557016,0
0,0,237.012080804,2,23,6,104,27,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,-3.3536453175102663,0
0,0,160.037173356,1,19,6,30,17,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,-1.825041914154989,0
0,0,299.012474728,4,29,7,247,1,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,-12.141522856516403,1
0,0,343.997552936,3,31,7,216,19,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,-3.3478015704143944,1
0,0,238.0324819,4,26,7,260,5,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-7.561872292595808,1
0,0,267.022645488,2,27,7,187,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-3.4962623857973507,1
0,0,254.02739652,4,27,7,365,5,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,-7.40488440121361,1
0,0,160.037173356,1,19,6,60,34,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,-0.9272557110807434,0
0,0,291.059030996,1,33,10,234,40,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,-3.3526587173093576,0
0,0,202.084123548,1,28,9,99,40,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-2.0978673528980702,0
0,0,277.07976644,1,34,10,268,40,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,-3.8247609993831113,0
0,0,236.053217344,3,28,8,664,17,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,-4.931255060158652,0
0,0,309.06959568,2,36,10,566,40,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,-4.668820234800892,0
0,0,293.07468106,2,35,10,848,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,0,-6.0442542788494835,0
0,0,267.059030996,2,31,8,484,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,-4.896775049026582,0
0,0,265.07976644,2,33,9,553,40,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,-5.6579725727264,0
0,0,192.063388104,2,25,7,187,40,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,-3.1642547235285283,0
0,0,280.079432092,3,35,10,989,40,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,-6.480288708039123,0
